time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1604707200,20623.77,18887.17,20420.11,47.27,936899.02,19421.37,direct,
1604793600,20430.28,19256.79,19421.37,30.01,596967.06,20219.61,direct,
1604880000,20535.15,19316.42,20219.61,51.28,1019248.48,19972.43,direct,
1604966400,20168.62,19741.24,19972.43,45.64,911046.55,19991.52,direct,
1605052800,20976.86,19954.77,19991.52,128.62,2639383.43,20620.04,direct,
1605139200,21626.79,20332.93,20620.04,155.21,3274563.83,21576.51,direct,
1605225600,21938.47,21111.06,21576.51,110.49,2381134.33,21581,direct,
1605312000,21581,20803.67,21581,49.53,1048798.98,21309.87,direct,
1605398400,21382.93,20880.48,21309.87,47.44,1000775.23,21122.26,direct,
1605484800,22138.63,20949.48,21122.26,103.7,2245691.48,22031.02,direct,
1605571200,23527.98,21788.12,22031.02,145.6,3299013.64,23269.27,direct,
1605657600,24238.26,22695.94,23269.27,180.84,4236777.74,23380.27,direct,
1605744000,23909.74,22959.77,23380.27,99.93,2353690.67,23452.37,direct,
1605830400,24459.67,23402.73,23452.37,157.7,3806209.07,24358.34,direct,
1605916800,24787.76,24075.03,24358.34,88.02,2156624.78,24558.1,direct,
1606003200,24583.37,23059.01,24558.1,106.04,2550437.21,24110.42,direct,
1606089600,24449.92,23570.72,24110.42,98.68,2377035.64,24124.54,direct,
1606176000,25306.48,23723.33,24124.54,248.94,6161182.3,24960.18,direct,
1606262400,25388.25,24205.23,24960.18,203.42,5052948.96,24463.58,direct,
1606348800,24710.67,20978.36,24463.58,382.74,8505364.21,22469.69,direct,
1606435200,22891.08,21519.94,22469.69,153.83,3419825.2,22323.5,direct,
1606521600,23436.22,22061.37,22323.5,81.35,1849524.85,23235.35,direct,
1606608000,23966.38,23013.31,23235.35,64.02,1510745.76,23798.58,direct,
1606694400,25737.72,23766.78,23798.58,198.53,4930859.56,25632.24,direct,
1606780800,25703.43,23637.43,25632.24,248.4,6232569.87,24389.89,direct,
1606867200,25103.49,23849.03,24389.89,165.34,4077033.26,24928.35,direct,
1606953600,25261.84,24499.62,24928.35,107.98,2696330.33,25114.66,direct,
1607040000,25221.08,23928.52,25114.66,112.41,2750699.79,24002.57,direct,
1607126400,24689.49,23829.92,24002.57,45.59,1108897.32,24634.57,direct,
1607212800,24906.15,24253.18,24634.57,34.22,842652.1,24862.59,direct,
1607299200,24967.51,24304.6,24862.59,77.25,1904163.36,24626.17,direct,
1607385600,24707.49,23425.28,24626.17,102.86,2479400.96,23626.47,direct,
1607472000,23982.97,22764.23,23626.47,145.18,3417104.26,23932.51,direct,
1607558400,23932.51,22812.36,23932.51,138.09,3238904.37,23355.09,direct,
1607644800,23396.16,22588.52,23355.09,79.81,1830605.31,23081.68,direct,
1607731200,24281.12,23081.68,23081.68,40.93,973072.53,24155.59,direct,
1607817600,24864.39,24020.59,24155.59,63.47,1558747.61,24531.3,direct,
1607904000,24721.62,24311.51,24531.3,40.5,993183.24,24663.8,direct,
1607990400,24964.65,24313.69,24663.8,81.42,2014729.81,24778.67,direct,
1608076800,27554.68,24607.81,24778.67,200.93,5265256.22,27337.58,direct,
1608163200,30240.45,27240.89,27337.58,262.97,7563315.76,29133.1,direct,
1608249600,29667.49,28524.27,29133.1,100.55,2931958.07,29593.93,direct,
1608336000,30577.84,28718.89,29593.93,106.37,3167114.86,30370.05,direct,
1608422400,30463.39,27382.61,30370.05,113.06,3353608.64,29501.04,direct,
1608508800,30593.96,28314.67,29501.04,102.8,3032739.65,29303.18,direct,
1608595200,30793.62,28886.9,29303.18,77.13,2313182.01,30793.62,direct,
1608681600,30982.95,29394.93,30793.62,111.77,3387155.39,29962.5,direct,
1608768000,30701.31,29343.55,29962.5,76.06,2281039.73,30523.45,direct,
1608854400,31937.24,30261.33,30523.45,87.56,2731230.95,31933.07,direct,
1608940800,34662.94,31667.72,31933.07,146.14,4839612.97,34139.36,direct,
1609027200,36642.84,33069.79,34139.36,157.92,5485114.7,33662.92,direct,
1609113600,35019.01,33158.36,33662.92,112.57,3890114.53,34889.8,direct,
1609200000,35250.15,33257.7,34889.8,112.39,3840652.38,35231.98,direct,
1609286400,36960.45,34936.99,35231.98,132.96,4791836.13,36920.2,direct,
1609372800,37191.61,35448.55,36920.2,144.15,5262525.4,36626.94,direct,
1609459200,37288.09,35899.74,36626.94,99.59,3644271.18,36701.49,direct,
1609545600,40728.34,35192.06,36701.49,211.87,8156208.77,39585.56,direct,
