time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1633478400,69353.63,63371.47,64438.88,103.18,6920503.41,68983.52,direct,
1633564800,69500,67148.28,69499.96,9.149,625005.22,67616.38,direct,
1633651200,70548.62,66840.1,67616.38,4440.22,303660273.6,67499.12,direct,
1633737600,69359.72,66721.64,67499.12,5990.68,408714251.4,68729.11,direct,
1633824000,70645.65,67277.35,68729.11,5907.23,406806290.2,68074.11,direct,
1633910400,72328.33,67718.12,68074.11,5265.63,372561162.9,71924.83,direct,
1633996800,72143.73,67075.73,71924.83,5344.14,377113447.3,69992.84,direct,
1634083200,72011.53,67315.68,69992.84,6008.79,419273800.5,71128.98,direct,
1634169600,72899.57,70138.73,71128.98,6736.99,480782954.8,71142.5,direct,
1634256000,77923.95,70093.13,71142.5,5548.97,410975702.5,76479.18,direct,
1634342400,77274.62,74100.32,76479.18,6118.8,463721724,74997.56,direct,
1634428800,76513.37,72760.28,74997.56,6411.43,481457901.9,76310.52,direct,
1634515200,77859.95,74130.81,76310.52,5344.16,409024939.2,76986.11,direct,
1634601600,79874.29,75657.81,76986.11,5157.34,399800201.4,79638.77,direct,
1634688000,82699.14,78170.67,79638.77,5643.79,452404372.4,81043.53,direct,
1634774400,82406.55,76363.84,81043.53,3559.59,282144353.6,76757.39,direct,
1634860800,78858.33,74087.86,76757.39,4013.28,308604704.9,74766.56,direct,
1634947200,76492.36,73534.63,74766.56,3643.36,274932825.2,75538.75,direct,
1635033600,76209.55,73335.2,75538.75,3114.72,233896709.2,75020.74,direct,
1635120000,79187.2,74755.68,75020.74,2942.93,227739863.4,78246.96,direct,
1635206400,78534.34,73969.34,78246.96,4423.61,340994980.7,74468.24,direct,
1635292800,76367.8,71728.57,74468.24,3774.03,278314922.9,72492.02,direct,
1635379200,77271.18,71315.13,72492.02,2643.69,196663591.6,75019.07,direct,
1635465600,78225.87,74125.67,75019.07,3843.91,292377802.1,77344.69,direct,
