time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
1651536000,49684.05,48203.44,49569.98,53.97,2645855.34,48405.72,direct,
1651622400,50942.02,48349.51,48405.72,62.15,3104542.19,50507.48,direct,
1651708800,50663.72,45848.22,50507.48,88.88,4264239.63,46899.84,direct,
1651795200,46980.5,45485.33,46899.84,52.04,2413366.95,46473.76,direct,
1651881600,46585.43,45004.85,46473.76,69.24,3194992.05,45767.07,direct,
1651968000,45770.04,43639.06,45767.07,77.19,3428361.84,44120.13,direct,
1652054400,44289.24,39201.19,44120.13,184.52,7625895.44,39201.19,direct,
1652140800,42374.74,38892.33,39201.19,135.33,5503320.58,40425.26,direct,
1652227200,41461.15,36194.1,40425.26,173.01,6816351.49,37540.63,direct,
1652313600,38967.37,33102.03,37540.63,229.54,8445416.56,37690.02,direct,
1652400000,40121.53,37337.2,37690.02,95.42,3723351.46,37689.05,direct,
1652486400,38994.6,36890.44,37689.05,52.19,1970698.35,38848.34,direct,
1652572800,40309.52,37919.8,38848.34,56.12,2186198.11,40249.09,direct,
1652659200,40254.47,37545.82,40249.09,115.3,4433279.82,38328.17,direct,
1652745600,39356.65,37787.74,38328.17,57.46,2221355.51,38924.29,direct,
